312.013, 129.492, 3.503,  3.620 False
311.896, 129.492, 3.537,  3.653 False
311.777, 129.492, 3.570,  3.686 False
311.657, 129.492, 3.605,  3.719 False
311.536, 129.492, 3.637,  3.752 False
311.414, 129.492, 3.671,  3.785 False
311.291, 129.492, 3.704,  3.818 False
311.167, 129.492, 3.738,  3.851 False
311.041, 129.492, 3.771,  3.884 False
310.915, 129.492, 3.805,  3.917 False
310.787, 129.492, 3.838,  3.950 False
310.658, 129.491, 3.872,  3.983 False
310.528, 129.491, 3.904,  4.016 False
310.397, 129.491, 3.938,  4.049 False
310.265, 129.491, 3.969,  4.082 False
310.132, 129.491, 4.003,  4.115 False
309.998, 129.491, 4.034,  4.148 False
309.863, 129.491, 4.067,  4.181 False
309.726, 129.491, 4.098,  4.214 False
309.589, 129.491, 4.130,  4.247 False
309.451, 129.491, 4.161,  4.280 False
309.311, 129.491, 4.193,  4.313 False
309.171, 129.491, 4.224,  4.346 False
309.029, 129.491, 4.256,  4.379 False
308.886, 129.491, 4.287,  4.412 False
308.743, 129.491, 4.319,  4.445 False
308.598, 129.491, 4.350,  4.478 False
308.452, 129.491, 4.382,  4.511 False
308.305, 129.491, 4.413,  4.544 False
308.157, 129.491, 4.445,  4.577 False
308.008, 129.491, 4.476,  4.610 False
307.858, 129.491, 4.508,  4.643 False
307.707, 129.491, 4.539,  4.676 False
307.555, 129.491, 4.571,  4.709 False
307.402, 129.491, 4.601,  4.742 False
307.248, 129.491, 4.633,  4.775 False
307.093, 129.491, 4.664,  4.808 False
306.936, 129.490, 4.696,  4.841 False
306.779, 129.493, 4.720,  4.874 False
306.621, 129.500, 4.745,  4.907 False
306.463, 129.507, 4.776,  4.940 False
306.303, 129.516, 4.811,  4.973 False
306.142, 129.525, 4.843,  5.006 False
305.979, 129.535, 4.878,  5.039 False
305.816, 129.546, 4.909,  5.072 False
305.652, 129.558, 4.942,  5.105 False
305.487, 129.572, 4.970,  5.138 False
305.321, 129.586, 5.004,  5.171 False
305.154, 129.602, 5.032,  5.204 False
304.986, 129.619, 5.068,  5.237 False
304.818, 129.637, 5.096,  5.270 False
304.648, 129.655, 5.132,  5.303 False
304.477, 129.675, 5.155,  5.336 False
304.306, 129.695, 5.173,  5.369 False
304.135, 129.717, 5.176,  5.402 False
303.964, 129.739, 5.173,  5.435 False
303.794, 129.763, 5.172,  5.468 False
303.623, 129.788, 5.182,  5.501 False
303.452, 129.811, 5.203,  5.534 False
303.279, 129.835, 5.232,  5.567 False
303.105, 129.860, 5.265,  5.600 False
302.931, 129.886, 5.305,  5.633 False
302.755, 129.912, 5.347,  5.666 False
302.577, 129.940, 5.392,  5.699 False
302.398, 129.967, 5.437,  5.732 False
302.218, 129.994, 5.483,  5.765 False
302.036, 130.022, 5.524,  5.798 False
301.853, 130.051, 5.567,  5.831 False
301.668, 130.080, 5.605,  5.864 False
301.483, 130.109, 5.645,  5.897 False
301.296, 130.141, 5.679,  5.930 False
301.109, 130.174, 5.718,  5.963 False
300.920, 130.208, 5.753,  5.996 False
300.731, 130.243, 5.790,  6.029 False
300.540, 130.277, 5.827,  6.062 False
300.348, 130.311, 5.864,  6.095 False
300.155, 130.346, 5.898,  6.128 False
299.960, 130.382, 5.933,  6.161 False
299.765, 130.417, 5.965,  6.194 False
299.568, 130.453, 5.999,  6.227 False
299.371, 130.488, 6.031,  6.260 False
299.172, 130.524, 6.064,  6.293 False
298.973, 130.561, 6.094,  6.326 False
298.772, 130.597, 6.128,  6.359 False
298.571, 130.634, 6.159,  6.392 False
298.368, 130.672, 6.192,  6.425 False
298.164, 130.709, 6.224,  6.458 False
297.959, 130.748, 6.257,  6.491 False
297.754, 130.787, 6.288,  6.524 False
297.547, 130.826, 6.321,  6.557 False
297.339, 130.865, 6.352,  6.590 False
297.130, 130.905, 6.385,  6.623 False
296.921, 130.945, 6.415,  6.656 False
296.710, 130.985, 6.448,  6.689 False
296.498, 131.025, 6.478,  6.722 False
296.285, 131.065, 6.510,  6.755 False
296.071, 131.106, 6.540,  6.788 False
295.856, 131.146, 6.573,  6.821 False
295.640, 131.187, 6.603,  6.854 False
295.423, 131.229, 6.635,  6.887 False
295.205, 131.270, 6.665,  6.920 False
294.986, 131.312, 6.698,  6.953 False
294.766, 131.354, 6.727,  6.986 False
294.545, 131.396, 6.759,  7.019 False
294.323, 131.439, 6.788,  7.052 False
294.100, 131.481, 6.820,  7.085 False
293.876, 131.524, 6.849,  7.118 False
293.651, 131.566, 6.881,  7.151 False
293.425, 131.609, 6.909,  7.184 False
293.198, 131.652, 6.940,  7.217 False
292.970, 131.695, 6.968,  7.250 False
292.741, 131.739, 6.999,  7.283 False
292.511, 131.782, 7.026,  7.316 False
292.280, 131.825, 7.057,  7.349 False
292.048, 131.869, 7.085,  7.382 False
291.815, 131.913, 7.116,  7.415 False
291.581, 131.957, 7.144,  7.448 False
291.346, 132.001, 7.175,  7.481 False
291.110, 132.043, 7.202,  7.514 False
290.873, 132.085, 7.233,  7.547 False
290.635, 132.126, 7.261,  7.580 False
290.396, 132.167, 7.292,  7.613 False
290.155, 132.208, 7.320,  7.646 False
289.914, 132.248, 7.352,  7.679 False
289.671, 132.287, 7.380,  7.712 False
289.427, 132.326, 7.411,  7.745 False
289.183, 132.364, 7.438,  7.778 False
288.937, 132.402, 7.469,  7.811 False
288.690, 132.439, 7.496,  7.844 False
288.442, 132.476, 7.527,  7.877 False
288.193, 132.512, 7.554,  7.910 False
287.943, 132.547, 7.584,  7.943 False
287.692, 132.581, 7.610,  7.976 False
287.440, 132.614, 7.640,  8.009 False
287.186, 132.645, 7.664,  8.042 False
286.932, 132.674, 7.694,  8.075 False
286.676, 132.702, 7.721,  8.108 False
286.419, 132.729, 7.754,  8.141 False
286.161, 132.754, 7.781,  8.174 False
285.902, 132.776, 7.812,  8.207 False
285.642, 132.798, 7.840,  8.240 False
285.381, 132.817, 7.870,  8.273 False
285.118, 132.835, 7.898,  8.306 False
284.855, 132.850, 7.927,  8.339 False
284.590, 132.865, 7.956,  8.372 False
284.325, 132.879, 7.987,  8.405 False
284.058, 132.892, 8.015,  8.438 False
283.791, 132.904, 8.046,  8.471 False
283.522, 132.915, 8.071,  8.504 False
283.253, 132.925, 8.102,  8.537 False
282.982, 132.933, 8.128,  8.570 False
282.710, 132.938, 8.158,  8.603 False
282.438, 132.943, 8.186,  8.636 False
282.164, 132.946, 8.217,  8.669 False
281.890, 132.947, 8.244,  8.702 False
281.614, 132.947, 8.268,  8.735 False
281.338, 132.946, 8.290,  8.768 False
281.062, 132.945, 8.309,  8.801 False
280.785, 132.942, 8.323,  8.834 False
280.507, 132.938, 8.336,  8.867 False
280.229, 132.933, 8.345,  8.900 False
279.951, 132.926, 8.353,  8.933 False
279.673, 132.918, 8.361,  8.966 False
279.394, 132.908, 8.368,  8.999 False
279.115, 132.897, 8.373,  9.032 False
278.837, 132.885, 8.378,  9.065 False
278.558, 132.873, 8.383,  9.098 False
278.279, 132.860, 8.387,  9.131 False
278.000, 132.845, 8.390,  9.164 False
277.720, 132.830, 8.392,  9.197 False
277.441, 132.814, 8.394,  9.230 False
277.162, 132.797, 8.396,  9.263 False
276.883, 132.779, 8.397,  9.296 False
276.604, 132.760, 8.398,  9.329 False
276.324, 132.740, 8.399,  9.362 False
276.045, 132.718, 8.400,  9.395 False
275.766, 132.696, 8.400,  9.428 False
275.487, 132.673, 8.401,  9.461 False
275.208, 132.649, 8.401,  9.494 False
274.929, 132.626, 8.402,  9.527 False
274.650, 132.601, 8.401,  9.560 False
274.372, 132.576, 8.401,  9.593 False
274.093, 132.550, 8.401,  9.626 False
273.814, 132.524, 8.400,  9.659 False
273.536, 132.496, 8.400,  9.692 False
273.257, 132.468, 8.399,  9.725 False
272.979, 132.439, 8.398,  9.758 False
272.700, 132.410, 8.397,  9.791 False
272.422, 132.380, 8.397,  9.824 False
272.144, 132.349, 8.396,  9.857 False
271.866, 132.319, 8.396,  9.890 False
271.588, 132.289, 8.395,  9.923 False
271.310, 132.258, 8.393,  9.956 False
271.032, 132.226, 8.392,  9.989 False
270.754, 132.194, 8.392, 10.022 False
270.476, 132.161, 8.390, 10.055 False
270.198, 132.128, 8.389, 10.088 False
269.921, 132.095, 8.389, 10.121 False
269.643, 132.061, 8.388, 10.154 False
269.366, 132.027, 8.386, 10.187 False
269.088, 131.993, 8.385, 10.220 False
268.811, 131.959, 8.385, 10.253 False
268.533, 131.925, 8.384, 10.286 False
268.256, 131.891, 8.383, 10.319 False
267.979, 131.856, 8.382, 10.352 False
267.702, 131.822, 8.381, 10.385 False
267.424, 131.788, 8.380, 10.418 False
267.147, 131.753, 8.379, 10.451 False
266.870, 131.719, 8.378, 10.484 False
266.593, 131.684, 8.377, 10.517 False
266.316, 131.649, 8.376, 10.550 False
266.039, 131.614, 8.375, 10.583 False
265.762, 131.579, 8.374, 10.616 False
265.485, 131.545, 8.373, 10.649 False
265.208, 131.510, 8.372, 10.682 False
264.931, 131.475, 8.371, 10.715 False
264.655, 131.440, 8.370, 10.748 False
264.378, 131.405, 8.370, 10.781 False
264.101, 131.370, 8.369, 10.814 False
263.824, 131.336, 8.368, 10.847 False
263.547, 131.301, 8.367, 10.880 False
263.271, 131.266, 8.366, 10.913 False
262.994, 131.231, 8.366, 10.946 False
262.717, 131.197, 8.365, 10.979 False
262.441, 131.162, 8.364, 11.012 False
262.164, 131.128, 8.363, 11.045 False
261.887, 131.093, 8.363, 11.078 False
261.611, 131.059, 8.362, 11.111 False
261.334, 131.025, 8.361, 11.144 False
261.058, 130.990, 8.361, 11.177 False
260.781, 130.957, 8.360, 11.210 False
260.504, 130.923, 8.359, 11.243 False
260.228, 130.889, 8.359, 11.276 False
259.951, 130.855, 8.358, 11.309 False
259.675, 130.822, 8.357, 11.342 False
259.398, 130.788, 8.357, 11.375 False
259.122, 130.755, 8.356, 11.408 False
258.845, 130.722, 8.356, 11.441 False
258.569, 130.688, 8.355, 11.474 False
258.292, 130.655, 8.355, 11.507 False
258.016, 130.622, 8.354, 11.540 False
257.739, 130.589, 8.354, 11.573 False
257.463, 130.557, 8.353, 11.606 False
257.186, 130.524, 8.353, 11.639 False
256.910, 130.492, 8.352, 11.672 False
256.633, 130.460, 8.351, 11.705 False
256.357, 130.428, 8.351, 11.738 False
256.080, 130.397, 8.351, 11.771 False
255.803, 130.365, 8.350, 11.804 False
255.527, 130.333, 8.350, 11.837 False
255.250, 130.302, 8.349, 11.870 False
254.974, 130.271, 8.349, 11.903 False
254.697, 130.240, 8.349, 11.936 False
254.421, 130.209, 8.348, 11.969 False
254.144, 130.179, 8.348, 12.002 False
253.867, 130.149, 8.347, 12.035 False
253.591, 130.119, 8.347, 12.068 False
253.314, 130.089, 8.347, 12.101 False
253.038, 130.059, 8.346, 12.134 False
252.761, 130.030, 8.346, 12.167 False
252.484, 130.001, 8.346, 12.200 False
252.208, 129.972, 8.345, 12.233 False
251.931, 129.943, 8.345, 12.266 False
251.654, 129.915, 8.345, 12.299 False
251.377, 129.888, 8.344, 12.332 False
251.100, 129.861, 8.344, 12.365 False
250.824, 129.833, 8.344, 12.398 False
250.547, 129.806, 8.344, 12.431 False
250.270, 129.779, 8.343, 12.464 False
249.993, 129.753, 8.343, 12.497 False
249.716, 129.726, 8.343, 12.530 False
249.440, 129.700, 8.343, 12.563 False
249.163, 129.673, 8.342, 12.596 False
248.886, 129.647, 8.342, 12.629 False
248.609, 129.622, 8.342, 12.662 False
248.332, 129.596, 8.342, 12.695 False
248.055, 129.572, 8.341, 12.728 False
247.778, 129.547, 8.341, 12.761 False
247.501, 129.523, 8.341, 12.794 False
247.224, 129.498, 8.341, 12.827 False
246.947, 129.474, 8.341, 12.860 False
246.670, 129.450, 8.341, 12.893 False
246.393, 129.427, 8.340, 12.926 False
246.116, 129.403, 8.340, 12.959 False
245.839, 129.381, 8.340, 12.992 False
245.562, 129.358, 8.340, 13.025 False
245.285, 129.336, 8.340, 13.058 False
245.008, 129.313, 8.339, 13.091 False
244.731, 129.292, 8.339, 13.124 False
244.454, 129.271, 8.339, 13.157 False
244.176, 129.250, 8.339, 13.190 False
243.899, 129.229, 8.339, 13.223 False
243.622, 129.208, 8.339, 13.256 False
243.345, 129.188, 8.339, 13.289 False
243.068, 129.167, 8.338, 13.322 False
242.790, 129.148, 8.338, 13.355 False
242.513, 129.128, 8.338, 13.388 False
242.236, 129.109, 8.338, 13.421 False
241.959, 129.090, 8.338, 13.454 False
241.681, 129.072, 8.338, 13.487 False
241.404, 129.054, 8.337, 13.520 False
241.127, 129.036, 8.337, 13.553 False
240.849, 129.019, 8.337, 13.586 False
240.572, 129.002, 8.337, 13.619 False
240.294, 128.985, 8.337, 13.652 False
240.017, 128.968, 8.337, 13.685 False
239.740, 128.952, 8.337, 13.718 False
239.462, 128.936, 8.337, 13.751 False
239.185, 128.920, 8.337, 13.784 False
238.907, 128.905, 8.337, 13.817 False
238.630, 128.889, 8.337, 13.850 False
238.352, 128.875, 8.336, 13.883 False
238.075, 128.860, 8.336, 13.916 False
237.797, 128.846, 8.336, 13.949 False
237.520, 128.832, 8.336, 13.982 False
237.242, 128.819, 8.336, 14.015 False
236.965, 128.805, 8.336, 14.048 False
236.687, 128.792, 8.336, 14.081 False
236.410, 128.779, 8.336, 14.114 False
236.132, 128.767, 8.336, 14.147 False
235.854, 128.755, 8.336, 14.180 False
235.577, 128.743, 8.336, 14.213 False
235.299, 128.732, 8.336, 14.246 False
235.021, 128.721, 8.335, 14.279 False
234.744, 128.710, 8.335, 14.312 False
234.466, 128.700, 8.336, 14.345 False
234.188, 128.689, 8.336, 14.378 False
233.911, 128.679, 8.335, 14.411 False
233.633, 128.670, 8.335, 14.444 False
233.355, 128.661, 8.335, 14.477 False
233.078, 128.651, 8.335, 14.510 False
232.800, 128.643, 8.335, 14.543 False
232.522, 128.634, 8.335, 14.576 False
232.245, 128.626, 8.335, 14.609 False
231.967, 128.618, 8.335, 14.642 False
231.689, 128.611, 8.335, 14.675 False
231.411, 128.603, 8.335, 14.708 False
231.134, 128.596, 8.335, 14.741 False
230.856, 128.589, 8.335, 14.774 False
230.578, 128.582, 8.335, 14.807 False
230.300, 128.575, 8.335, 14.840 False
230.023, 128.569, 8.335, 14.873 False
229.745, 128.563, 8.335, 14.906 False
229.467, 128.557, 8.335, 14.939 False
229.189, 128.552, 8.335, 14.972 False
228.912, 128.546, 8.335, 15.005 False
228.634, 128.541, 8.335, 15.038 False
228.356, 128.537, 8.334, 15.071 False
228.078, 128.532, 8.334, 15.104 False
227.801, 128.528, 8.334, 15.137 False
227.523, 128.524, 8.334, 15.170 False
227.245, 128.521, 8.334, 15.203 False
226.967, 128.517, 8.334, 15.236 False
226.689, 128.513, 8.334, 15.269 False
226.412, 128.510, 8.334, 15.302 False
226.134, 128.507, 8.334, 15.335 False
225.856, 128.504, 8.334, 15.368 False
225.578, 128.501, 8.334, 15.401 False
225.300, 128.499, 8.334, 15.434 False
225.023, 128.498, 8.334, 15.467 False
224.745, 128.496, 8.334, 15.500 False
224.467, 128.494, 8.334, 15.533 False
224.189, 128.492, 8.334, 15.566 False
223.911, 128.491, 8.334, 15.599 False
223.634, 128.490, 8.334, 15.632 False
223.356, 128.489, 8.334, 15.665 False
223.078, 128.488, 8.334, 15.698 False
222.800, 128.488, 8.334, 15.731 False
222.522, 128.489, 8.333, 15.764 False
222.245, 128.489, 8.334, 15.797 False
221.967, 128.489, 8.334, 15.830 False
221.689, 128.490, 8.334, 15.863 False
221.411, 128.490, 8.334, 15.896 False
221.133, 128.491, 8.334, 15.929 False
220.856, 128.492, 8.334, 15.962 False
220.578, 128.493, 8.334, 15.995 False
220.300, 128.495, 8.334, 16.028 False
220.022, 128.496, 8.334, 16.061 False
219.744, 128.498, 8.334, 16.094 False
219.467, 128.500, 8.334, 16.127 False
219.189, 128.503, 8.334, 16.160 False
218.911, 128.505, 8.334, 16.193 False
218.633, 128.508, 8.334, 16.226 False
218.356, 128.510, 8.334, 16.259 False
218.078, 128.513, 8.334, 16.292 False
217.800, 128.516, 8.334, 16.325 False
217.522, 128.519, 8.334, 16.358 False
217.245, 128.522, 8.334, 16.391 False
216.967, 128.526, 8.333, 16.424 False
216.689, 128.529, 8.333, 16.457 False
216.411, 128.533, 8.334, 16.490 False
216.133, 128.537, 8.334, 16.523 False
215.856, 128.541, 8.334, 16.556 False
215.578, 128.545, 8.334, 16.589 False
215.300, 128.549, 8.334, 16.622 False
215.022, 128.553, 8.334, 16.655 False
214.745, 128.558, 8.334, 16.688 False
214.467, 128.562, 8.333, 16.721 False
214.189, 128.567, 8.333, 16.754 False
213.911, 128.571, 8.333, 16.787 False
213.634, 128.577, 8.333, 16.820 False
213.356, 128.582, 8.333, 16.853 False
213.078, 128.587, 8.333, 16.886 False
212.801, 128.592, 8.333, 16.919 False
212.523, 128.598, 8.333, 16.952 False
212.245, 128.604, 8.333, 16.985 False
211.967, 128.609, 8.333, 17.018 False
211.690, 128.615, 8.333, 17.051 False
211.412, 128.620, 8.333, 17.084 False
211.134, 128.626, 8.333, 17.117 False
210.856, 128.632, 8.333, 17.150 False
210.579, 128.638, 8.333, 17.183 False
210.301, 128.644, 8.333, 17.216 False
210.023, 128.651, 8.333, 17.249 False
209.746, 128.657, 8.333, 17.282 False
209.468, 128.663, 8.333, 17.315 False
209.190, 128.670, 8.333, 17.348 False
208.913, 128.676, 8.333, 17.381 False
208.635, 128.683, 8.333, 17.414 False
208.357, 128.690, 8.333, 17.447 False
208.079, 128.696, 8.333, 17.480 False
207.802, 128.703, 8.333, 17.513 False
207.524, 128.710, 8.333, 17.546 False
207.246, 128.717, 8.333, 17.579 False
206.969, 128.724, 8.333, 17.612 False
206.691, 128.731, 8.333, 17.645 False
206.413, 128.738, 8.333, 17.678 False
206.136, 128.745, 8.333, 17.711 False
205.858, 128.753, 8.333, 17.744 False
205.580, 128.760, 8.333, 17.777 False
205.303, 128.768, 8.333, 17.810 False
205.025, 128.776, 8.333, 17.843 False
204.747, 128.783, 8.333, 17.876 False
204.470, 128.791, 8.333, 17.909 False
204.192, 128.798, 8.333, 17.942 False
203.914, 128.806, 8.333, 17.975 False
203.637, 128.814, 8.333, 18.008 False
203.359, 128.822, 8.333, 18.041 False
203.081, 128.829, 8.333, 18.074 False
202.804, 128.837, 8.333, 18.107 False
202.526, 128.845, 8.333, 18.140 False
202.248, 128.853, 8.333, 18.173 False
201.971, 128.861, 8.333, 18.206 False
201.693, 128.869, 8.333, 18.239 False
201.415, 128.877, 8.333, 18.272 False
201.138, 128.885, 8.333, 18.305 False
200.860, 128.893, 8.333, 18.338 False
200.582, 128.901, 8.333, 18.371 False
200.305, 128.909, 8.333, 18.404 False
200.027, 128.918, 8.333, 18.437 False
199.749, 128.926, 8.333, 18.470 False
199.472, 128.934, 8.333, 18.503 False
199.194, 128.942, 8.333, 18.536 False
198.916, 128.950, 8.333, 18.569 False
198.639, 128.959, 8.333, 18.602 False
198.361, 128.967, 8.333, 18.635 False
198.084, 128.975, 8.333, 18.668 False
197.806, 128.983, 8.333, 18.701 False
197.528, 128.991, 8.333, 18.734 False
197.251, 129.000, 8.333, 18.767 False
196.973, 129.008, 8.333, 18.800 False
196.695, 129.016, 8.333, 18.833 False
196.418, 129.025, 8.333, 18.866 False
196.140, 129.033, 8.333, 18.899 False
195.862, 129.041, 8.333, 18.932 False
195.585, 129.049, 8.333, 18.965 False
195.307, 129.058, 8.333, 18.998 False
195.029, 129.066, 8.333, 19.031 False
194.752, 129.074, 8.333, 19.064 False
194.474, 129.082, 8.333, 19.097 False
194.196, 129.091, 8.333, 19.130 False
193.919, 129.099, 8.333, 19.163 False
193.641, 129.107, 8.333, 19.196 False
193.363, 129.115, 8.333, 19.229 False
193.086, 129.123, 8.333, 19.262 False
192.808, 129.131, 8.333, 19.295 False
192.530, 129.140, 8.333, 19.328 False
192.253, 129.148, 8.333, 19.361 False
191.975, 129.156, 8.333, 19.394 False
191.697, 129.164, 8.333, 19.427 False
191.420, 129.172, 8.333, 19.460 False
191.142, 129.180, 8.333, 19.493 False
190.864, 129.188, 8.333, 19.526 False
190.587, 129.196, 8.333, 19.559 False
190.309, 129.204, 8.333, 19.592 False
190.031, 129.212, 8.333, 19.625 False
189.754, 129.220, 8.333, 19.658 False
189.476, 129.228, 8.333, 19.691 False
189.199, 129.236, 8.333, 19.724 False
188.921, 129.243, 8.333, 19.757 False
188.643, 129.251, 8.333, 19.790 False
188.366, 129.259, 8.333, 19.823 False
188.088, 129.266, 8.333, 19.856 False
187.810, 129.273, 8.333, 19.889 False
187.533, 129.281, 8.333, 19.922 False
187.255, 129.288, 8.333, 19.955 False
186.977, 129.295, 8.333, 19.988 False
186.700, 129.302, 8.333, 20.021 False
186.422, 129.310, 8.333, 20.054 False
186.144, 129.317, 8.333, 20.087 False
185.867, 129.324, 8.333, 20.120 False
185.589, 129.331, 8.333, 20.153 False
185.311, 129.338, 8.333, 20.186 False
185.033, 129.345, 8.333, 20.219 False
184.756, 129.352, 8.333, 20.252 False
184.478, 129.359, 8.333, 20.285 False
184.200, 129.366, 8.333, 20.318 False
183.923, 129.373, 8.333, 20.351 False
183.645, 129.380, 8.333, 20.384 False
183.367, 129.386, 8.333, 20.417 False
183.090, 129.393, 8.333, 20.450 False
182.812, 129.400, 8.333, 20.483 False
182.534, 129.406, 8.333, 20.516 False
182.257, 129.413, 8.333, 20.549 False
181.979, 129.419, 8.333, 20.582 False
181.701, 129.425, 8.333, 20.615 False
181.423, 129.431, 8.333, 20.648 False
181.146, 129.437, 8.333, 20.681 False
180.868, 129.443, 8.333, 20.714 False
180.590, 129.449, 8.333, 20.747 False
180.313, 129.455, 8.333, 20.780 False
180.035, 129.461, 8.333, 20.813 False
179.757, 129.467, 8.333, 20.846 False
179.480, 129.473, 8.333, 20.879 False
179.202, 129.479, 8.333, 20.912 False
178.924, 129.485, 8.333, 20.945 False
178.647, 129.490, 8.333, 20.978 False
178.369, 129.496, 8.333, 21.011 False
178.091, 129.502, 8.333, 21.044 False
177.813, 129.507, 8.333, 21.077 False
177.536, 129.512, 8.333, 21.110 False
177.258, 129.518, 8.333, 21.143 False
176.980, 129.523, 8.333, 21.176 False
176.703, 129.528, 8.333, 21.209 False
176.425, 129.534, 8.333, 21.242 False
176.147, 129.539, 8.333, 21.275 False
175.869, 129.544, 8.333, 21.308 False
175.592, 129.549, 8.333, 21.341 False
175.314, 129.554, 8.333, 21.374 False
175.036, 129.559, 8.333, 21.407 False
174.758, 129.564, 8.333, 21.440 False
174.481, 129.569, 8.333, 21.473 False
174.203, 129.573, 8.330, 21.506 False
173.926, 129.578, 8.310, 21.539 False
173.650, 129.583, 8.281, 21.572 False
173.375, 129.587, 8.228, 21.605 False
173.104, 129.591, 8.143, 21.638 False
172.836, 129.595, 8.033, 21.671 False
172.572, 129.599, 7.903, 21.704 False
172.313, 129.602, 7.759, 21.737 False
172.060, 129.606, 7.602, 21.770 False
171.811, 129.609, 7.437, 21.803 False
171.569, 129.612, 7.267, 21.836 False
171.332, 129.615, 7.091, 21.869 False
171.101, 129.618, 6.914, 21.902 False
170.876, 129.621, 6.736, 21.935 False
